"","CLFT001.rep1","CLFT001.rep2","CLFT001.rep3","CLFT023.rep1","CLFT023.rep2","CLFT023.rep3","CLFT026.rep1","CLFT026.rep2","CLFT026.rep3","CLFT044.rep1","CLFT044.rep2","CLFT044.rep3","JEL410.rep1","JEL410.rep2","JEL410.rep3","JEL422.rep1","JEL422.rep2","JEL422.rep3"
"BDET_08595",1247,2004,2887,2245,2070,1154,1058,446,831,2545,2172,3224,2038,1741,2187,72,129,224
"BDET_08596",28.3491129374928,43.0939324654545,65.3427537117702,35.6166453242718,55.1562334932781,13.9977588399181,38.3507888544231,24.1469354039931,13.5711000508612,90.0824940455522,75.2383493408582,77.0139253495885,33.0952752112607,53.9284437202033,62.2914226133044,38.6094277390791,70.3744749073235,93.6032978356774
"BDET_08597",25.7925344873562,45.4268820064102,52.8486705410468,49.1213671386088,49.5861673576412,14.5637547414255,69.2370561421162,29.3981394807171,23,106.249405089818,58.2502824446303,187.625684939713,41,32.9996284189755,46.2099104157542,6.18719087459971,6.18719087459971,21.655168061099
"BDET_08598",2686,3828,6633,8499,13069,4903,11476,8057,5726,6657,5901,6309,7056,9084,9503,3223,3609,5736
"BDET_08599",3569,4964,6596,7217,6036,3036,3129,1219,2396,6914,5461,9078.71862712006,4658,4732,5893,221,354,578
"BDET_08600",7.20746551264379,10.5731179935898,20.1513294589532,1.87863286139124,4.41383264235878,1.43624525857453,19.7629438578838,2.60186051928288,0,2.7505949101821,4.7497175553697,7.65568794023051,0,5.00037158102447,1.79008958424577,0.812809125400295,6.81280912540029,8.34483193890103
"BDET_08601",21,43,54,34,27,27,24,10,16,57,48,65,22,22,25,1,1,1
"BDET_08602",126,193,329,316,223,139,146,60,129,285,258,358,215,188,279,12,15,33
"BDET_08603",212,320,452,233,216,105,150,58,101,217,209,285,259,225,245,33,34,62
"BDET_08604",814,1302,1904,2361,3114,1251,1368,797,848,2308,2129,2437,1908,2226,2620,747,839,1327
"BDET_08605",440,799,1112,1681,2383,800,1121,816,675,1881,1713,1953,1370,1765,2124,1151,1213,1926
"BDET_08606",0,3,1,0,3,2,5,1,2,4,4,2,1,2,1,0,3,1
"BDET_08607",0,0,0,71,73,31,84,28,56,0,0,0,33,44,46,5,4,18
"BDET_08608",0,1,0,286,305,135,176,124,90,0,0,7,164,180,254,48,48,75
"BDET_08609",2844.3099338307,4667.3038254568,7799.28783443247,2981.72903291859,2665.3794285642,1282.10679304787,865.127049849477,290.151317227997,885.470317750615,4447.9680659104,4175.01192711369,5655.17067597162,3229.37652913412,3574.00562961079,4304.6471802191,209.928174101663,421.579782034508,732.652729266923
"BDET_08610",2,6,5,13.3916318784172,6,7,51.7888175652797,24,32,4,7,6.99153340366408,5.19996097708337,8,4,0,2,5
"BDET_08611",393.139609286125,757.906003738865,900.654716145718,24.2266420621618,0,5.05299007531232,64.5041749713849,31.3460775367596,23.4702221066514,2123.65776464873,2204.75784718623,3143.40833028885,18.8188012578237,7.36284024832281,25.245138728343,0,0,0.359873236843628
"BDET_08612",1.11498218720071,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"BDET_08613",5.88501781279929,5,8,1,3,0,1,0,1,4,2,2,2,0,1,0,0,0
"BDET_08614",110.67333990901,179.138311270346,228.562127015997,349.910085970994,273.385020977565,145.522564931621,167.342538418567,102.311699655666,137.741410277959,205.27120918,176.610497438594,187.088283764839,149.276123879657,151.193519526622,176.316485316219,10.9261667973043,19.7415891742387,19.1056740104047
"BDET_08615",4,0,6.65845675047355,0,7.22241622402857,2.55729363680784,4.8112497348729,3.72270871603376,5.67812801677675,9.04097500082995,3.42868677506311,4.20782313231307,1.54538509832628,3.95407332387827,1.17787236440333,1,0,4
"BDET_08616",2,19,19.3965459505107,2,3.86115797151117,2,2,1,1,11.4117375350488,7.68010197469614,25,3.64100169870123,0,0,0,0,0
"BDET_08617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08618",18.5761575649673,28.0254469388707,42.3855638090277,1.01652917493722,2.10533064916325,0,2.01916181114907,0,1.12958826681308,30.7859456975135,44.7170064304927,47.5172277678324,1.03830115134195,1.04440191012307,3.60809664672533,0,0,1.03046455213207
"BDET_08619",0,2.02399419067531,0,73.8981663928703,77.9066760367642,68.4428873216853,28.3999940921279,13.464494274279,29.3499024735546,3.11017170676105,7.45162434436898,2.98078396569678,29.9616725074631,29.4936144640057,33.9723277886113,1,1.77089362440269,14.6137985208984
"BDET_08620",5,0,3,21.0370712917393,14,7.87340714498383,10,4,7,20,12,30,9.81841365588612,4,8,1,0,5
"BDET_08621",49.3544570374165,79.4331330063358,107.20125745235,38.6377763680842,35.736367236625,17.4479217038303,11.7577485501812,7.02456095844966,12.8497865856549,145.437178791286,96.7572561028326,263.854126857995,5.480736049437,15.861940014757,29.7435422699686,2.71920274342272,2.85205296407288,2.85548174558274
"BDET_08622",0,0,0,1.64378537634536,0,0,1.20822069744332,1.54663821010865,1.39899413310046,0,0,2.60011314165736,0,0,0,0,0,0
"BDET_08623",3.12608229031059,3.07604846307332,10.2810147670247,12.3514885291754,10.7622302664742,1.10217167621328,8.34536433286322,3.12034842917371,5.0785087456279,2.08469163487676,0,2.06397908464099,0,0,4.6966735318154,0,1.56734507009967,1
"BDET_08624",4.27662149429473,9,5.23842599593846,1.02103717579243,1,1,1,0,0,3,4.01202764437977,7,0,1,0,0,0,0
"BDET_08625",0,0,0,1.07816923930775,1,1,1,0,0,0,2,0,0,0,0,0,0,0
"BDET_08626",0,0,0,0,1,1,2,1.07174258748566,0,0,0,0,0,0,0,0,0,0
"BDET_08627",3.07774498736691,2.61735815528127,5.10145912316187,2.13761031113953,8.94674725676457,2.47590491889582,5.86210731372457,0,2.91535593642357,2.82544442006327,2.98879565218276,10.0735553944019,0,0,0,0,0,0
"BDET_08628",0,0,0,0,0,0,0.999996016081976,0,0,0,0,1.02993155586198,0,1,0,0,1,0
"BDET_08629",42.0570871817766,60.2677344747144,81.6541016035939,0,0,0,1.95604805558374,0,0,91.6229992015234,93.1083526573206,112.414111474039,0,0,0,0,0,0
"BDET_08630",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"BDET_08631",346.647975838973,525.715509964779,729.295338930929,585.631953429279,414.408829292305,325.219638162259,488.578688864861,180.669285300462,382.756903973719,1120.05737479957,1136.56252331911,1543.87339832438,317.420954362569,282.150266983589,366.101861217935,68.4749094790255,99.901143634322,191.551705528431
"BDET_08632",0,0,1.33227404297398,5.623095054176,1.0389953383728,2.32294667142417,8.14827131818478,3.32226608545777,5.88235294117647,6.26447005089511,5.13117938923633,3.64037107240683,0,0,1.34536797606697,1.59908271620407e-08,1,0
"BDET_08633",8.1893686660419,34.0912093495864,24.2611534549492,0,0,0,0,0,3.95496863901929,23.3787429281237,13.5781781560497,21.3544347788353,0,0,0,0,0,4.24488347543898e-07
"BDET_08634",4.28371942468818,7.54603212553624,18.1941115413184,0,1.82027717918837,0,0,2.3199414505449,1.42223966464274,27.5289222776093,14.497619875283,30.254985341806,0,0,0,0,0,3.82446644976499
"BDET_08635",759.260964199339,1407.64740500159,1930.44794177957,2110.71944132501,3324.01125683789,884.517760981571,2836.91830246625,1717.3674304515,1495.41203879141,2975.84895749697,2531.93401390679,2435.18983159459,1699.42078285099,2144.49066947665,2410.65406357812,671.000683726504,1127.37163435117,1074.10392487831
"BDET_08652",668.009382437952,1106.01554393851,1337.48454301734,1513.03430570259,2091.04152339509,545.058817757593,3391.94946878743,1584.66717707581,1621.96618828709,1317.16581157643,994.672520780202,1540.00299215865,790.029473721372,979.666042547971,853.787872535396,864.512192781135,861.919352148837,1519.04092347845
"BDET_08653",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"BDET_08654",6.38800234729571,7.89040831092147,8.37910844140921,9.06071030761963,5.09870373925247,0,1.49376749978721,0,0,21.508403829248,4.74267931901754,4.74087949196135,2.60776670223332,6.50566453074006,0,11.5303186518839,3.9115267758348,2.28683138424831
"BDET_08655",1,2,2,1,0,0,0,0,0,0,1,3,0,0,1.01877515119888,0,0,0
"BDET_08656",41.9429128182234,43.4469257778728,79.3458983964061,0,0,0,0.043951944416259,0,0,107.377000798477,68.8916473426794,116.585888525961,0,0,0,0,0,2
"BDET_08657",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"BDET_08658",11.365611210343,5.20576462085086,18.8138544313346,9.22998508845821,10.8303197820806,4.55143226800696,6.2206883122873,2.54354265978498,4.21731882618413,12.0244943339058,21.0963878331956,24.2700881524289,7,7.23104300418342,5.5664332284487,0,1,3.31080889811742
"BDET_08659",33.4651291652457,39.1681545872855,49.7564170721464,0,9.2651527676361,8.68847653015982,1.65716714950214,1.63471831266441,0,25.6512075647955,30.9707510316917,32.8339756531295,3.92085649350325,0,2.20376200687728,2.14097369742434,2.40410121755034,0
"BDET_08660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08661",0,0,0,1,1.00871455383723,0,0,0,0,0,0,0,1,0,0,0,0,0
"BDET_08662",6.82939040544011,12.1624767034438,17.7149761480346,10.5227051695406,9.19427052156126,16.9054258098888,20.0106598069935,6.49869378733231,8.37155800676324,31.7200208235018,30.588556560417,37.1590308836567,20.4767682743831,28.2289886916391,16.1820133790736,16.868245978942,15.6200940008124,35.0057669042981
"BDET_08663",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"BDET_08664",0,1,2.00673038891926,6.73772284330273,6,7,1,0,0,2,0,0,3.99991678150964,9,5.9430347757892,0,1,0
"BDET_08665",15.6051571828168,18.5142932231172,31.5761491420287,32.3866416325235,46.2961512263538,13.9358766708886,7.84218149541095,1.72332875006197,4.80465622151427,24.5834878026556,28.2714653923779,29.7338922941568,6.18776583513845,18.2282257814568,10.0478492637261,1.94423428565298,1.02202536658333,1.95186222491482
"BDET_08666",0,0,0,5.41131200734835,8.6560652098666,0,4,0,3,0,0,1,3,7,1.01264026280702,0,0,1
"BDET_08667",0,0,0,1,1,1,3.5340197938924,4,3,2,3,3,0,5,1,1,0,1
"BDET_08668",1,4,11,0,2,1,0,0,0,0,0,0,3,4,4,0,1,0
"BDET_08636",22.8695194571176,30.6579315216237,51.2767785725164,598.74729527541,548.220646010752,277.94095183889,328.410717456975,140.147350777567,209.994636173112,89.0569803715106,76.1776631898312,148.975550736789,283.291313568978,312.613166283976,473.504570551297,1.7053809734871,13.1363651255529,10.2404921096414
"BDET_08637",176.790957011971,321.256450653338,483.088993712912,389.786031594028,372.692334139215,188.119522710292,135.651624116631,79.7865791207789,112.249507175965,63.9040316617838,60.5251383992685,58.6192146046573,169.26511749961,134.977109236243,183.369896378693,30.856781288776,31.9672649203704,68.783040156409
"BDET_08638",0,0,4.81695289801075,8.31450064452445,17.6638185032207,9.8332254635411,0,2.1951566036397,0,7.90443381437851,2.39797794450262,5.02503967241551,0,1.89405415218221,0,2.16664736257521,0,0
"BDET_08639",0,1,0,67.0369894802077,38.8229970266196,29.202796750931,38.5772166033789,13.7618163051564,24.200463539504,1.12370309212661,0,0,3,10,15,3,19,18.4901024069979
"BDET_08640",1,3,0,1,0,1,1,0,1,1,1.37445337159599,0,0,0,0,0,1,0
"BDET_08641",5.07789070239548,15.1857424331931,23.0207117170112,2.09111014506958,1,0,0,1,0,11.5992611313245,15.6382143407362,9.06802270806057,0,0,0,0,0,0
"BDET_08642",470.558111048198,728.055840011722,1154.77254042703,708.899465587215,1009.12306735826,392.743631352353,176.99150994093,98.8461682353829,107.470502198767,493.277221456046,469.768829508138,397.698549352488,167.41105622467,273.685293235656,193.401164230058,77.5374496677893,76.0579989443881,121.159095652003
"BDET_08643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08644",52.1481481481481,51.2647058823529,84.32,100.602739726027,71.2105263157895,34.5454545454545,44.5964912280702,22.4347826086956,40.25,109.255813953488,65.1132075471698,112.304347826087,40.2352941176471,20,48.0769230769231,7.85714285714286,4.66666666666667,11.375
"BDET_08645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08646",0,0,0,0.993931437901465,0,0,0,0,0,0,0,0,0.993081592867926,0.999825698738614,0,0,0,0
"BDET_08647",0.5,1.5,0,0,0,0,0.25,0,0,0.5,0,0.5,0,0,0,0,0,0
"BDET_08648",0,0,0,0,0,1,1,0,0,0,1,1.0027103703404,0,0,0,0,0,0
"BDET_08649",0,0,1,0,0,0,0,0,0,0,5.62554662840401,2,0,0,0,0,1,0
"BDET_08650",10.1628165659809,20.2174743265388,21.1595683062507,9.00416549683972,7.00220038673854,6,3.75155220312096,4,2,14,8,11,12.0156427455558,4,20.1981479356606,2,4,6
"BDET_08651",0,0,0,0,0,0,5.42337567485172,4.82582100185454,5.16607869851283,0,0,0,0.259540043648115,1.95980058958263e-06,0,0,1.90846983635718,0
"BDET_08669",360.900488843881,568.120567913279,1075.9044673125,697.919748973957,671.803309411084,401.019576457305,311.0589517153,112.960417498776,215.830366940621,1870.34753411483,1427.89886169268,2323.82846165419,404.704731416893,386.453143207083,535.214080628341,34.3591325012507,71.0325228385609,134.46685456397
"BDET_08670",30.5317930492137,60.5121718193476,67.8977866594114,38.0764906180777,66.2258733953269,17.6448739032695,13.5709305403536,8.30109680138334,8.80161451903615,91.3493664165109,76.5732640486612,92.8004368988594,2.6162182059976,9.38181620539788,5.99602599844534,9.68986844485045,10.9645273550675,15.3865399889816
"BDET_08671",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BDET_08672",2.66192544003576,0,1.01645670316808,6.29898255579023,4.56899891218784,1,4,2,0,0,1.14355805458765,1.86147539006541,3,7,7.55866550199044,0,1,2
"BDET_08673",79.7162699484617,114.105108985132,172,46,39.1179270237256,23.4678306407622,35.2005741386315,13,26,119.577336869919,87.1487151328564,149,19,25.9756398900482,26.5092426385448,16.7694542883265,18,32
"BDET_08674",152.926245853029,246.865840787809,383.657533770508,186.324617647246,129.600879133628,71.8229111202041,82.8235499389903,34.1682231633767,49.8241597912862,227.877859638851,197.064398662648,310.962859990715,74.2107295481819,99.4124106161665,130.276227140643,18.8158112798713,22.0321976827542,40.0802339441742
"BDET_08675",133.72274246942,177.738529701382,238.04868588274,109.163121160285,92.1856621594406,44.9883645823641,58.6593406987349,37.3278101923798,52.2757358083587,298.976688407735,229.554941143543,369.17401055921,69.5296754184737,79.5226493567909,95.0929224994135,19.5990305487084,18.1496860983754,34.2797694584021
"BDET_08676",6.5359965089589,15.0027479190772,19.5365657126325,87.381419656611,54.0256251214765,19.437413362449,54.4083622325078,29.6176650145242,18.4857741947403,0,17.3697765505601,18.8369624269406,63.5691396133927,65.2318864696101,65.250494983499,13.4700827736652,1.19255713312605,19.9259433297957
"BDET_08677",7.08454742651757,0,6.58693548919585,2.19969314323864e-08,0,0,1.47931812389466,2.2230415035259,0,4.44194770254788,0,0.00289285641220205,0,0,0,0,0,0
"BDET_08678",43.1422796405307,59.3254241962573,51.2571955498275,0,0,0,2.97479626568773,8.03887146745713,0,9.75045602991144,2.89543020979814,26.8368069323714,3.8950244143376,4.88637284194867,6.78062410218871,0,0,0
"BDET_08679",143.345568194808,216.652333222783,322.039344184539,144.260592070195,148.120607249275,69.0958241835937,29.1579236550483,15.5088480789093,17.5430892963784,240.042644978329,208.436412528415,350.472555184803,36.2172792425583,43.2159948264648,46.6721395361425,3.32484148032917,2.18519968120437,8.10087061568124
"BDET_08680",16.0581767821688,32,38.6016622565031,89.6779686124127,92.1240440280612,23.8387253539652,117.390152767705,74.926248323841,90.5852197389687,67.307693320412,72.913157785628,44.4155663980094,101.321653517317,120.846641159081,140.54634971809,18,40.8730980102802,34.2806452490611
"BDET_08681",77.066104732876,167.273821910436,191.832950791255,17.637094787126,17.9299249822633,9.43236170295482,7.60075354347933,8.56384364849391,0.657384745812468,94.4765877723171,49.2539853660275,78.6398997841407,0,5.03393565805024,0,0,0,3.6530019875855
"BDET_08682",274.13092453011,440.480176990399,572.534285802531,183.456080215645,236.52701990937,94.0564002054393,103.8231950975,53.8665915669468,61.4393488881091,250.301059871262,221.331933832438,265.073719220431,177.142374247997,194.219921037158,207.693355624288,71.1131542453681,121.700297531194,192.333036772278
"BDET_08683",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BDET_08684",284.861417487344,433.186113063586,1029.82035989672,782.002796626959,1431.07693174383,330.483291570445,1209.82334061388,710.958535042786,701.401413136186,1092.2840878644,895.860766782935,945.778095875101,776.707693709918,962.860123729441,1031.91424319968,201.954069997714,340.369218924429,281.354155919123
"BDET_08685",45.9566842159732,66.0467297711969,86.6736454122939,105.199669944358,71.9108786090889,44.2656168848864,69.8579754711716,24.8309652438818,67.5498316916837,76.1717447816111,80.3523138577043,130.071682073502,71.4449843277152,72.4342831850601,78.416583771082,4.39554513929701,10.0689422533881,11.3750745813016
"BDET_08686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08687",7,18.4396925831573,21.8454321682603,14.297378382181,14.3243360249984,9.97457925602445,8.83418751954459,0,7.87515223798458,16.4866816601775,13.756168878358,12.4532983402398,10.2031350094318,5.70029730784755,9.42857142857143,0,0,0
"BDET_08688",0,16.8237027964692,22.5251330289026,0,4.77171858879808,3.49448456418976,20.3032136989512,0,8.50526740698002,46.3705485593413,0.00202515412233817,31.8291314520407,5.04756197976121,18.0502045704289,37.1939426181588,2.73441767425523,0,0
"BDET_08689",34,36,52,12,11,13,24,6,9,9,6,12,37,29,33,6,15,39
"BDET_08690",2323,3804,5879,1435,1520,1014,1708,758,1000,1784,1805,2452,2263,2472,2693,704,1182,1805
"BDET_08691",165,240,424,495,541,311,430,241,321,606,532,692,485,413,490,51,59,113
"BDET_08692",366,534,735,1104,893,502,562,255,432,843,706,1105,730,689,923,48,49,98
"BDET_08693",393,593,848,132,135,82,140,45,80,263,159,269,217,252,275,50,92,217
"BDET_08694",489,739,1019,888,773,389,421,215,328,1033,762,1282,594,563,722,84,96,189
"BDET_08695",1980,3133,4435,3961,3306,1522,1889,913,1508,4342,3692,5163,2823,2690,3467,167,231,458
"BDET_08696",663,805,1045,1241,1016,495,537,218,432,1047,763,1636,597,687,802,66,100,209
"BDET_08697",647,996,1348,824,731,414,494,231,405,941,822,1297,735,706,870,63,104,203
"BDET_08698",270,458,552,604,542,310,311,134,265,564,447,738,434,446,540,29,50,93
"BDET_08699",254,322,435,433,417,226,192,68,163,430,344,534,270,291,378,25,31,73
"BDET_08700",330,380.907169544932,610.363412280505,896.585155672017,855.173931081761,587,1008,422,646,929.630811122785,770,922.567654338401,798.651639053783,659.571220872626,872.572502713032,165.821985869073,216,372
"BDET_08701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08702",0,2.58997137493678,0,0.0015609991884802,0,0,0,1,0,1.5541313279303,0,0,0,0,0,0,0,0
"BDET_08703",0,8.62538280909621,12.9813191501196,2.56847027108121,8.392664502305,5.67541837396729,3.86701122324209,3.31165676956014,2.81663228733994,24.4835514206748,9.69450890261736,11.9342030482059,0,0,0,0,0,0
"BDET_08704",133.72274246942,177.738529701382,238.04868588274,109.163121160285,92.1856621594406,44.9883645823641,58.6593406987349,37.3278101923798,52.2757358083587,298.976688407735,229.554941143543,369.17401055921,69.5296754184737,79.5226493567909,95.0929224994135,19.5990305487084,18.1496860983754,34.2797694584021
"BDET_08705",30.7387549060159,43.8988816142426,62.8714042495081,64.1641088942961,64.2263425606138,20.3773830418727,36.8019656348809,18.6132113518623,34.5935832394261,61.9810763127088,68.251400453153,75.7243719977012,43.1207527788848,46.6562872073774,45.760473478975,0,9.46243822418466,6.51537584148923
"BDET_08706",0,0,5.98685143103435,2.90144743153315,0,0,0,0,11,6.56696061167424,6.9990432607416,0,0,2.17755617854611,2.72150228244439,0,0,2.26623575402373
"BDET_08707",1.50456315516688,4.93574328788489,6.59154011429213,0,0,0,0,0,0,3.59923611422657,2.6350859189939,6.3137930109547,0,0,0,0,0,0
"BDET_08708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_08709",0,3,2,1,1,0,1,0,2,1.60277965338991,3.33333333333333,3.78452284423493,0,0,0.5,0,0,0
"BDET_08710",247.746736083725,431.916924713445,427.86162981669,101.210057641091,137.028112972677,40.8101026753132,764.493701532876,352.946110902877,378.44927079536,434.638401860394,414.954331064154,562.228082702946,69.9617005802906,87.5122258164119,97.4748314232914,128.41255600302,111.335066318081,165.123240366313
"BDET_08711",0,0,0,0,0,0,0,0,0,1.47697535814918,0,0,0,0,1,0,0,0
"BDET_08712",74.8161859515015,109.980725212667,133.397112688379,87.1478595930465,91.7308555357852,38.3913922556485,16.2322334380329,17.5450985422732,7.91325962841716,141.619553873416,98.896406679991,132.187227707385,29.8804337261883,28.0907120589224,26.3776711912655,11.5090395731263,12.4688761526384,28.0770427005915
